%time,field.data,,,,,,,,
587790000000,1.01722741127,,,,,,,,
587810000000,1.01883339882,,,,,,,,
587830000000,1.01888513565,,,,,,,,
587850000000,1.01752591133,,,,,,,,
587870000000,1.01576662064,,,,,,,,
587890000000,1.01585841179,,,,,,,,
587910000000,1.01332521439,,,,,,,,
587930000000,1.01032090187,,,,,,,,
587950000000,1.00524067879,,,,,,,,
587970000000,1.00066876411,,,,,,,,
587990000000,0.994210481644,,,,,,,,
588010000000,0.982885599136,,,,,,,,
588030000000,0.965544462204,,,,,,,,
588050000000,0.950927138329,,,,,,,,
588090000000,0.935719132423,,,,,,,,
588090000000,0.919923663139,,,,,,,,
588130000000,0.904915928841,,,,,,,,
588130000000,0.890318036079,,,,,,,,
588190000000,-0.701655268669,,,,,,,,
588190000000,0.86087501049,,,,,,,,
588230000000,0.847181916237,,,,,,,,
588230000000,0.836711168289,,,,,,,,
588270000000,-0.819135785103,,,,,,,,
588270000000,0.812819600105,,,,,,,,
588270000000,0.7994992733,,,,,,,,
588310000000,0.787002325058,,,,,,,,
588310000000,0.773602604866,,,,,,,,
588330000000,0.761616230011,,,,,,,,
588350000000,0.747673749924,,,,,,,,
588370000000,0.732958078384,,,,,,,,
588390000000,0.71929693222,,,,,,,,
588410000000,0.704105496407,,,,,,,,
588430000000,0.691227674484,,,,,,,,
588450000000,0.676867127419,,,,,,,,
588470000000,0.663492202759,,,,,,,,
588490000000,0.64627301693,,,,,,,,
588510000000,0.629933834076,,,,,,,,
588530000000,0.621498584747,,,,,,,,
588550000000,0.611669301987,,,,,,,,
588570000000,0.603207230568,,,,,,,,
588590000000,0.592883825302,,,,,,,,
588610000000,0.584278941154,,,,,,,,
588630000000,0.572435736656,,,,,,,,
588650000000,0.565188884735,,,,,,,,
588670000000,0.556088328362,,,,,,,,
588690000000,0.545685052872,,,,,,,,
588710000000,0.535156369209,,,,,,,,
588730000000,0.525289773941,,,,,,,,
588750000000,0.515118479729,,,,,,,,
588770000000,0.504560947418,,,,,,,,
588790000000,0.493612289429,,,,,,,,
588830000000,0.481782078743,,,,,,,,
588830000000,0.47104370594,,,,,,,,
588880000000,0.46052980423,,,,,,,,
588890000000,0.44902920723,,,,,,,,
588930000000,0.437440395355,,,,,,,,
588930000000,0.42603290081,,,,,,,,
588970000000,0.415241003036,,,,,,,,
588970000000,0.403124213219,,,,,,,,
588970000000,0.391352176666,,,,,,,,
589010000000,0.380194306374,,,,,,,,
589010000000,0.368561625481,,,,,,,,
589030000000,0.35653591156,,,,,,,,
589050000000,0.345764040947,,,,,,,,
589090000000,0.334035396576,,,,,,,,
589090000000,0.323247313499,,,,,,,,
589130000000,0.311959147453,,,,,,,,
589130000000,0.300251603127,,,,,,,,
589190000000,0.288578152657,,,,,,,,
589190000000,0.278863072395,,,,,,,,
589230000000,0.266935348511,,,,,,,,
589230000000,0.255927920341,,,,,,,,
589270000000,0.245017766953,,,,,,,,
589270000000,0.234234452248,,,,,,,,
589310000000,0.223948359489,,,,,,,,
589310000000,0.211738824844,,,,,,,,
589310000000,0.200522542,,,,,,,,
589350000000,0.191486001015,,,,,,,,
589350000000,0.180892109871,,,,,,,,
589370000000,0.17117869854,,,,,,,,
589390000000,0.162712335587,,,,,,,,
589430000000,0.154017567635,,,,,,,,
589430000000,0.143764615059,,,,,,,,
589480000000,0.133311271667,,,,,,,,
589480000000,0.124017357826,,,,,,,,
589520000000,0.114435076714,,,,,,,,
589520000000,0.105301737785,,,,,,,,
589570000000,0.0955083370209,,,,,,,,
589570000000,0.0871835947037,,,,,,,,
589570000000,0.0777926445007,,,,,,,,
589630000000,0.0673137903214,,,,,,,,
589630000000,0.059064745903,,,,,,,,
589630000000,0.0492835044861,,,,,,,,
589650000000,0.0401742458344,,,,,,,,
589690000000,0.0304605960846,,,,,,,,
589690000000,0.021316409111,,,,,,,,
589750000000,0.0126733779907,,,,,,,,
589750000000,0.00358259677887,,,,,,,,
589790000000,-0.00580781698227,,,,,,,,
589790000000,-0.0140052437782,,,,,,,,
589830000000,-0.0235953330994,,,,,,,,
589830000000,-0.0318388938904,,,,,,,,
589830000000,-0.0417785644531,,,,,,,,
589870000000,-0.0470442771912,,,,,,,,
589870000000,-0.0545427203178,,,,,,,,
589890000000,-0.0622470974922,,,,,,,,
589910000000,-0.0688675642014,,,,,,,,
